target,interval,profit
86,"range(54, 55)",0.8714285714285713
86,"range(55, 56)",0.9
86,"range(56, 57)",0.8714285714285713
86,"range(57, 58)",0.9571428571428572
86,"range(58, 59)",0.01
86,"range(59, 60)",0.01
86,"range(60, 61)",0.5
87,"range(1, 2)",2.0571428571428574
87,"range(2, 3)",2.414285714285714
87,"range(3, 4)",0.4571428571428572
87,"range(4, 5)",0.4428571428571429
87,"range(5, 6)",0.4285714285714285
87,"range(6, 7)",0.01
87,"range(7, 8)",0.01
87,"range(8, 9)",0.01
87,"range(9, 10)",0.01
87,"range(10, 11)",0.01
87,"range(11, 12)",0.01
87,"range(12, 13)",0.01
87,"range(13, 14)",0.01
87,"range(14, 15)",0.01
87,"range(15, 16)",0.01
87,"range(16, 17)",0.01
87,"range(17, 18)",0.01
87,"range(18, 19)",0.01
87,"range(19, 20)",0.01
87,"range(20, 21)",0.01
87,"range(21, 22)",0.01
87,"range(22, 23)",0.01
87,"range(23, 24)",0.01
87,"range(24, 25)",0.01
87,"range(25, 26)",0.01
87,"range(26, 27)",2.771428571428572
87,"range(27, 28)",2.771428571428572
87,"range(28, 29)",2.757142857142857
87,"range(29, 30)",2.8000000000000003
87,"range(30, 31)",0.01
87,"range(31, 32)",0.01
87,"range(32, 33)",0.01
87,"range(33, 34)",0.01
87,"range(34, 35)",0.01
87,"range(35, 36)",0.01
87,"range(36, 37)",0.01
87,"range(37, 38)",0.01
87,"range(38, 39)",0.01
87,"range(39, 40)",0.01
87,"range(40, 41)",0.01
87,"range(41, 42)",0.01
87,"range(42, 43)",0.01
87,"range(43, 44)",0.01
87,"range(44, 45)",0.01
87,"range(45, 46)",0.01
87,"range(46, 47)",0.01
87,"range(47, 48)",0.01
87,"range(48, 49)",0.01
87,"range(49, 50)",0.2142857142857142
87,"range(50, 51)",0.7857142857142857
87,"range(51, 52)",0.01
87,"range(52, 53)",0.01
87,"range(53, 54)",0.01
87,"range(54, 55)",0.01
87,"range(55, 56)",0.01
87,"range(56, 57)",0.01
87,"range(57, 58)",0.01
87,"range(58, 59)",0.1714285714285714
87,"range(59, 60)",0.01
87,"range(60, 61)",0.0857142857142857
88,"range(1, 2)",0.4714285714285714
88,"range(2, 3)",0.01
88,"range(3, 4)",0.4428571428571429
88,"range(4, 5)",0.4857142857142857
88,"range(5, 6)",0.4857142857142857
88,"range(6, 7)",0.4714285714285714
88,"range(7, 8)",0.01
88,"range(8, 9)",0.01
88,"range(9, 10)",0.01
88,"range(10, 11)",0.01
88,"range(11, 12)",1.3571428571428572
88,"range(12, 13)",1.3571428571428572
88,"range(13, 14)",0.01
88,"range(14, 15)",0.1999999999999999
88,"range(15, 16)",0.3142857142857143
88,"range(16, 17)",0.01
88,"range(17, 18)",0.01
88,"range(18, 19)",0.2285714285714286
88,"range(19, 20)",0.2285714285714286
88,"range(20, 21)",0.1571428571428571
88,"range(21, 22)",0.1999999999999999
88,"range(22, 23)",0.2285714285714286
88,"range(23, 24)",0.01
88,"range(24, 25)",0.01
88,"range(25, 26)",0.3
88,"range(26, 27)",0.2285714285714286
88,"range(27, 28)",0.3142857142857143
88,"range(28, 29)",0.4714285714285714
88,"range(29, 30)",0.4714285714285714
88,"range(30, 31)",0.3999999999999999
88,"range(31, 32)",0.3714285714285714
88,"range(32, 33)",0.3857142857142857
88,"range(33, 34)",0.3428571428571428
88,"range(34, 35)",0.3714285714285714
88,"range(35, 36)",0.3285714285714285
88,"range(36, 37)",0.3285714285714285
88,"range(37, 38)",0.2428571428571428
88,"range(38, 39)",0.6714285714285715
88,"range(39, 40)",0.2714285714285714
88,"range(40, 41)",0.2857142857142857
88,"range(41, 42)",0.3
88,"range(42, 43)",0.2857142857142857
88,"range(43, 44)",0.3142857142857143
88,"range(44, 45)",0.3714285714285714
88,"range(45, 46)",0.3428571428571428
88,"range(46, 47)",0.6571428571428571
88,"range(47, 48)",0.7857142857142857
88,"range(48, 49)",0.7285714285714285
88,"range(49, 50)",0.7142857142857143
88,"range(50, 51)",1.0714285714285714
88,"range(51, 52)",1.1
88,"range(52, 53)",0.7857142857142857
88,"range(53, 54)",0.9
88,"range(54, 55)",1.2857142857142858
88,"range(55, 56)",1.3
88,"range(56, 57)",1.457142857142857
88,"range(57, 58)",0.3285714285714285
88,"range(58, 59)",0.3142857142857143
88,"range(59, 60)",0.3285714285714285
88,"range(60, 61)",0.2857142857142857
89,"range(1, 2)",0.0999999999999999
89,"range(2, 3)",0.0571428571428571
89,"range(3, 4)",1.1285714285714286
89,"range(4, 5)",1.4428571428571428
89,"range(5, 6)",2.0142857142857142
89,"range(6, 7)",1.1285714285714286
89,"range(7, 8)",0.9571428571428572
89,"range(8, 9)",1.0285714285714287
89,"range(9, 10)",0.9857142857142857
89,"range(10, 11)",0.0999999999999999
89,"range(11, 12)",0.2285714285714286
89,"range(12, 13)",0.0428571428571428
89,"range(13, 14)",1.5
89,"range(14, 15)",1.5571428571428572
89,"range(15, 16)",0.0285714285714285
89,"range(16, 17)",0.9428571428571428
89,"range(17, 18)",1.2285714285714284
89,"range(18, 19)",0.01
89,"range(19, 20)",0.01
89,"range(20, 21)",0.01
89,"range(21, 22)",0.01
89,"range(22, 23)",0.01
89,"range(23, 24)",2.814285714285714
89,"range(24, 25)",2.757142857142857
89,"range(25, 26)",2.742857142857143
89,"range(26, 27)",2.857142857142857
89,"range(27, 28)",5.585714285714286
89,"range(28, 29)",2.614285714285714
89,"range(29, 30)",1.7428571428571429
89,"range(30, 31)",0.5142857142857143
89,"range(31, 32)",0.4142857142857142
89,"range(32, 33)",0.9285714285714286
89,"range(33, 34)",2.0285714285714285
89,"range(34, 35)",3.5285714285714285
89,"range(35, 36)",3.4285714285714284
89,"range(36, 37)",3.7285714285714286
89,"range(37, 38)",2.585714285714286
89,"range(38, 39)",1.3857142857142857
89,"range(39, 40)",1.5857142857142856
89,"range(40, 41)",1.5285714285714285
89,"range(41, 42)",1.3857142857142857
89,"range(42, 43)",1.5
89,"range(43, 44)",3.3857142857142857
89,"range(44, 45)",2.2
89,"range(45, 46)",2.2142857142857144
89,"range(46, 47)",2.9857142857142853
89,"range(47, 48)",3.071428571428572
89,"range(48, 49)",3.3285714285714283
89,"range(49, 50)",3.157142857142857
89,"range(50, 51)",1.7571428571428571
89,"range(51, 52)",3.7
89,"range(52, 53)",2.557142857142857
89,"range(53, 54)",2.3857142857142857
89,"range(54, 55)",2.085714285714286
89,"range(55, 56)",2.1
89,"range(56, 57)",2.2
89,"range(57, 58)",1.657142857142857
89,"range(58, 59)",2.5142857142857147
89,"range(59, 60)",2.685714285714286
89,"range(60, 61)",2.1142857142857143
90,"range(1, 2)",0.01
90,"range(2, 3)",0.01
90,"range(3, 4)",0.01
90,"range(4, 5)",0.01
90,"range(5, 6)",0.3857142857142857
90,"range(6, 7)",0.3714285714285714
90,"range(7, 8)",0.3142857142857143
90,"range(8, 9)",0.3428571428571428
90,"range(9, 10)",0.3
90,"range(10, 11)",0.3142857142857143
90,"range(11, 12)",0.01
90,"range(12, 13)",0.01
90,"range(13, 14)",0.01
90,"range(14, 15)",0.01
90,"range(15, 16)",0.01
90,"range(16, 17)",0.01
90,"range(17, 18)",0.01
90,"range(18, 19)",0.01
90,"range(19, 20)",0.01
90,"range(20, 21)",0.01
90,"range(21, 22)",0.01
90,"range(22, 23)",0.01
90,"range(23, 24)",0.01
90,"range(24, 25)",0.01
90,"range(25, 26)",0.01
90,"range(26, 27)",0.01
90,"range(27, 28)",0.01
90,"range(28, 29)",0.01
90,"range(29, 30)",0.01
90,"range(30, 31)",0.01
90,"range(31, 32)",0.01
90,"range(32, 33)",0.01
90,"range(33, 34)",0.01
90,"range(34, 35)",0.01
90,"range(35, 36)",0.01
90,"range(36, 37)",0.01
90,"range(37, 38)",0.01
90,"range(38, 39)",0.01
90,"range(39, 40)",0.01
90,"range(40, 41)",0.01
90,"range(41, 42)",0.01
90,"range(42, 43)",0.01
90,"range(43, 44)",0.01
90,"range(44, 45)",0.01
90,"range(45, 46)",0.01
90,"range(46, 47)",0.01
90,"range(47, 48)",0.01
90,"range(48, 49)",0.01
90,"range(49, 50)",0.01
90,"range(50, 51)",0.01
90,"range(51, 52)",0.9285714285714286
90,"range(52, 53)",0.9142857142857144
90,"range(53, 54)",0.0714285714285714
90,"range(54, 55)",0.5571428571428572
90,"range(55, 56)",0.4714285714285714
90,"range(56, 57)",0.01
90,"range(57, 58)",1.4714285714285715
90,"range(58, 59)",1.5
90,"range(59, 60)",1.4857142857142858
90,"range(60, 61)",0.9428571428571428
91,"range(1, 2)",0.6571428571428571
91,"range(2, 3)",0.7142857142857143
91,"range(3, 4)",0.3285714285714285
91,"range(4, 5)",0.2714285714285714
91,"range(5, 6)",0.2857142857142857
91,"range(6, 7)",0.3
91,"range(7, 8)",0.3
91,"range(8, 9)",0.4571428571428572
91,"range(9, 10)",0.01
91,"range(10, 11)",0.4428571428571429
91,"range(11, 12)",0.7857142857142857
91,"range(12, 13)",0.1142857142857143
91,"range(13, 14)",0.01
91,"range(14, 15)",0.01
91,"range(15, 16)",0.3
91,"range(16, 17)",0.01
91,"range(17, 18)",0.01
91,"range(18, 19)",0.01
91,"range(19, 20)",1.3285714285714287
91,"range(20, 21)",1.8142857142857145
91,"range(21, 22)",2.1142857142857143
91,"range(22, 23)",0.4571428571428572
91,"range(23, 24)",0.5714285714285714
91,"range(24, 25)",0.01
91,"range(25, 26)",1.2142857142857142
91,"range(26, 27)",0.7428571428571429
91,"range(27, 28)",0.6857142857142857
91,"range(28, 29)",0.7428571428571429
91,"range(29, 30)",0.7285714285714285
91,"range(30, 31)",0.7142857142857143
91,"range(31, 32)",0.01
91,"range(32, 33)",0.01
91,"range(33, 34)",0.01
91,"range(34, 35)",0.01
91,"range(35, 36)",0.01
91,"range(36, 37)",0.01
91,"range(37, 38)",0.01
91,"range(38, 39)",0.01
91,"range(39, 40)",0.01
91,"range(40, 41)",0.01
91,"range(41, 42)",0.01
91,"range(42, 43)",0.01
91,"range(43, 44)",0.01
91,"range(44, 45)",0.01
91,"range(45, 46)",0.01
91,"range(46, 47)",0.01
91,"range(47, 48)",0.01
91,"range(48, 49)",0.01
91,"range(49, 50)",0.01
91,"range(50, 51)",0.01
91,"range(51, 52)",0.01
91,"range(52, 53)",0.01
91,"range(53, 54)",0.01
91,"range(54, 55)",0.01
91,"range(55, 56)",0.01
91,"range(56, 57)",0.01
91,"range(57, 58)",0.01
91,"range(58, 59)",0.01
91,"range(59, 60)",0.01
91,"range(60, 61)",0.01
92,"range(1, 2)",0.01
92,"range(2, 3)",0.01
92,"range(3, 4)",0.01
92,"range(4, 5)",0.01
92,"range(5, 6)",0.01
92,"range(6, 7)",0.01
92,"range(7, 8)",0.01
92,"range(8, 9)",0.01
92,"range(9, 10)",0.01
92,"range(10, 11)",0.01
92,"range(11, 12)",0.3428571428571428
92,"range(12, 13)",0.3857142857142857
92,"range(13, 14)",0.3714285714285714
92,"range(14, 15)",0.01
92,"range(15, 16)",0.01
92,"range(16, 17)",0.01
92,"range(17, 18)",0.01
92,"range(18, 19)",0.01
92,"range(19, 20)",0.01
92,"range(20, 21)",0.01
92,"range(21, 22)",0.01
92,"range(22, 23)",0.01
92,"range(23, 24)",0.01
92,"range(24, 25)",0.01
92,"range(25, 26)",0.01
92,"range(26, 27)",0.01
92,"range(27, 28)",0.01
92,"range(28, 29)",0.01
92,"range(29, 30)",0.01
92,"range(30, 31)",0.01
92,"range(31, 32)",0.01
92,"range(32, 33)",0.01
92,"range(33, 34)",0.01
92,"range(34, 35)",0.01
92,"range(35, 36)",0.01
92,"range(36, 37)",0.01
92,"range(37, 38)",0.01
92,"range(38, 39)",0.01
92,"range(39, 40)",0.01
92,"range(40, 41)",0.01
92,"range(41, 42)",0.3285714285714285
92,"range(42, 43)",0.3714285714285714
92,"range(43, 44)",0.3285714285714285
92,"range(44, 45)",0.3285714285714285
92,"range(45, 46)",0.3714285714285714
92,"range(46, 47)",0.3
92,"range(47, 48)",0.3571428571428571
92,"range(48, 49)",0.3428571428571428
92,"range(49, 50)",0.3285714285714285
92,"range(50, 51)",0.01
92,"range(51, 52)",0.01
92,"range(52, 53)",0.01
92,"range(53, 54)",0.01
92,"range(54, 55)",0.01
92,"range(55, 56)",0.01
92,"range(56, 57)",0.01
92,"range(57, 58)",0.01
92,"range(58, 59)",0.01
92,"range(59, 60)",0.01
92,"range(60, 61)",0.01
93,"range(1, 2)",0.0428571428571428
93,"range(2, 3)",0.0428571428571428
93,"range(3, 4)",0.0142857142857142
93,"range(4, 5)",0.4857142857142857
93,"range(5, 6)",0.4285714285714285
93,"range(6, 7)",1.042857142857143
93,"range(7, 8)",0.9571428571428572
93,"range(8, 9)",1.4857142857142858
93,"range(9, 10)",0.9
93,"range(10, 11)",0.7999999999999999
93,"range(11, 12)",0.7714285714285715
93,"range(12, 13)",1.2571428571428571
93,"range(13, 14)",1.2428571428571429
93,"range(14, 15)",1.0
93,"range(15, 16)",1.6714285714285713
93,"range(16, 17)",1.7
93,"range(17, 18)",1.3285714285714287
93,"range(18, 19)",1.4142857142857144
93,"range(19, 20)",1.3571428571428572
93,"range(20, 21)",2.2
93,"range(21, 22)",0.8571428571428571
93,"range(22, 23)",0.8571428571428571
93,"range(23, 24)",0.8714285714285713
93,"range(24, 25)",0.8857142857142858
93,"range(25, 26)",0.7857142857142857
93,"range(26, 27)",0.7714285714285715
93,"range(27, 28)",0.7428571428571428
93,"range(28, 29)",1.6857142857142855
93,"range(29, 30)",2.085714285714286
93,"range(30, 31)",2.0571428571428574
93,"range(31, 32)",2.142857142857143
93,"range(32, 33)",1.0571428571428572
93,"range(33, 34)",1.5714285714285714
93,"range(34, 35)",1.2714285714285716
93,"range(35, 36)",1.0
93,"range(36, 37)",1.2142857142857142
93,"range(37, 38)",1.2285714285714284
93,"range(38, 39)",1.2428571428571429
93,"range(39, 40)",1.2142857142857142
93,"range(40, 41)",0.8857142857142858
93,"range(41, 42)",0.4428571428571429
93,"range(42, 43)",0.3857142857142857
93,"range(43, 44)",0.3714285714285714
93,"range(44, 45)",0.3999999999999999
93,"range(45, 46)",0.8285714285714286
93,"range(46, 47)",0.8285714285714286
93,"range(47, 48)",0.8285714285714286
93,"range(48, 49)",0.9142857142857144
93,"range(49, 50)",0.8857142857142858
93,"range(50, 51)",0.8714285714285713
93,"range(51, 52)",0.8571428571428571
93,"range(52, 53)",0.8428571428571429
93,"range(53, 54)",0.8285714285714285
93,"range(54, 55)",0.8428571428571429
93,"range(55, 56)",1.1714285714285713
93,"range(56, 57)",0.7428571428571429
93,"range(57, 58)",0.7428571428571429
93,"range(58, 59)",0.7428571428571429
93,"range(59, 60)",0.7714285714285715
93,"range(60, 61)",0.7142857142857143
94,"range(1, 2)",0.01
94,"range(2, 3)",0.01
94,"range(3, 4)",0.01
94,"range(4, 5)",0.01
94,"range(5, 6)",0.01
94,"range(6, 7)",0.01
94,"range(7, 8)",0.01
94,"range(8, 9)",0.01
94,"range(9, 10)",0.01
94,"range(10, 11)",0.01
94,"range(11, 12)",0.01
94,"range(12, 13)",0.01
94,"range(13, 14)",0.01
94,"range(14, 15)",0.01
94,"range(15, 16)",0.01
94,"range(16, 17)",0.01
94,"range(17, 18)",0.01
94,"range(18, 19)",0.01
94,"range(19, 20)",0.01
94,"range(20, 21)",0.01
94,"range(21, 22)",0.01
94,"range(22, 23)",0.01
94,"range(23, 24)",0.01
94,"range(24, 25)",0.01
94,"range(25, 26)",0.01
94,"range(26, 27)",0.01
94,"range(27, 28)",0.01
94,"range(28, 29)",0.01
94,"range(29, 30)",0.01
94,"range(30, 31)",0.01
94,"range(31, 32)",0.01
94,"range(32, 33)",0.01
94,"range(33, 34)",0.01
94,"range(34, 35)",0.01
94,"range(35, 36)",0.01
94,"range(36, 37)",0.01
94,"range(37, 38)",0.01
94,"range(38, 39)",0.01
94,"range(39, 40)",0.01
94,"range(40, 41)",0.01
94,"range(41, 42)",0.01
94,"range(42, 43)",0.01
94,"range(43, 44)",0.01
94,"range(44, 45)",0.01
94,"range(45, 46)",0.01
94,"range(46, 47)",0.01
94,"range(47, 48)",0.01
94,"range(48, 49)",0.01
94,"range(49, 50)",1.2
94,"range(50, 51)",1.4142857142857144
94,"range(51, 52)",1.4714285714285715
94,"range(52, 53)",1.6
94,"range(53, 54)",0.01
94,"range(54, 55)",0.01
94,"range(55, 56)",0.01
94,"range(56, 57)",0.01
94,"range(57, 58)",0.01
94,"range(58, 59)",0.01
94,"range(59, 60)",0.01
94,"range(60, 61)",0.01
95,"range(1, 2)",0.01
95,"range(2, 3)",0.01
95,"range(3, 4)",0.01
95,"range(4, 5)",0.01
95,"range(5, 6)",0.01
95,"range(6, 7)",0.01
95,"range(7, 8)",0.01
95,"range(8, 9)",0.01
95,"range(9, 10)",0.01
95,"range(10, 11)",0.01
95,"range(11, 12)",0.01
95,"range(12, 13)",0.01
95,"range(13, 14)",0.01
95,"range(14, 15)",0.01
95,"range(15, 16)",0.01
95,"range(16, 17)",0.01
95,"range(17, 18)",0.3857142857142857
95,"range(18, 19)",0.01
95,"range(19, 20)",0.01
95,"range(20, 21)",0.4142857142857142
95,"range(21, 22)",0.01
95,"range(22, 23)",0.01
95,"range(23, 24)",0.01
95,"range(24, 25)",0.01
95,"range(25, 26)",0.01
95,"range(26, 27)",0.01
95,"range(27, 28)",0.01
95,"range(28, 29)",0.01
95,"range(29, 30)",0.01
95,"range(30, 31)",0.01
95,"range(31, 32)",0.01
95,"range(32, 33)",0.01
95,"range(33, 34)",0.01
95,"range(34, 35)",0.01
95,"range(35, 36)",0.01
95,"range(36, 37)",0.01
95,"range(37, 38)",0.01
95,"range(38, 39)",0.01
95,"range(39, 40)",0.01
95,"range(40, 41)",0.01
95,"range(41, 42)",0.01
95,"range(42, 43)",0.01
95,"range(43, 44)",0.01
95,"range(44, 45)",0.01
95,"range(45, 46)",0.01
95,"range(46, 47)",0.01
95,"range(47, 48)",0.01
95,"range(48, 49)",0.01
95,"range(49, 50)",0.01
95,"range(50, 51)",0.01
95,"range(51, 52)",0.01
95,"range(52, 53)",0.01
95,"range(53, 54)",0.01
95,"range(54, 55)",1.6142857142857143
95,"range(55, 56)",1.6428571428571428
95,"range(56, 57)",1.6714285714285713
95,"range(57, 58)",1.6857142857142855
95,"range(58, 59)",0.01
95,"range(59, 60)",0.01
95,"range(60, 61)",0.01
96,"range(1, 2)",0.01
96,"range(2, 3)",1.2
96,"range(3, 4)",1.2714285714285716
96,"range(4, 5)",1.2857142857142858
96,"range(5, 6)",1.7571428571428571
96,"range(6, 7)",1.6
96,"range(7, 8)",0.01
96,"range(8, 9)",0.01
96,"range(9, 10)",0.01
96,"range(10, 11)",0.01
96,"range(11, 12)",0.01
96,"range(12, 13)",0.01
96,"range(13, 14)",0.01
96,"range(14, 15)",0.01
96,"range(15, 16)",0.01
96,"range(16, 17)",0.01
96,"range(17, 18)",0.01
96,"range(18, 19)",0.01
96,"range(19, 20)",0.01
96,"range(20, 21)",0.01
96,"range(21, 22)",0.01
96,"range(22, 23)",0.01
96,"range(23, 24)",0.01
96,"range(24, 25)",0.01
96,"range(25, 26)",0.01
96,"range(26, 27)",0.01
96,"range(27, 28)",0.01
96,"range(28, 29)",0.01
96,"range(29, 30)",0.01
96,"range(30, 31)",0.01
96,"range(31, 32)",0.01
96,"range(32, 33)",0.01
96,"range(33, 34)",0.01
96,"range(34, 35)",0.01
96,"range(35, 36)",0.01
96,"range(36, 37)",0.01
96,"range(37, 38)",0.01
96,"range(38, 39)",0.01
96,"range(39, 40)",0.01
96,"range(40, 41)",0.01
96,"range(41, 42)",1.7142857142857142
96,"range(42, 43)",1.7
96,"range(43, 44)",1.657142857142857
96,"range(44, 45)",1.5714285714285714
96,"range(45, 46)",1.5571428571428572
96,"range(46, 47)",1.5714285714285714
96,"range(47, 48)",0.01
96,"range(48, 49)",0.01
96,"range(49, 50)",0.01
96,"range(50, 51)",0.01
96,"range(51, 52)",0.01
96,"range(52, 53)",0.01
96,"range(53, 54)",0.01
96,"range(54, 55)",0.01
96,"range(55, 56)",0.01
96,"range(56, 57)",0.01
96,"range(57, 58)",0.01
96,"range(58, 59)",0.4285714285714285
96,"range(59, 60)",0.4714285714285714
96,"range(60, 61)",0.3857142857142857
97,"range(1, 2)",0.7428571428571428
97,"range(2, 3)",0.6428571428571429
97,"range(3, 4)",1.2428571428571429
97,"range(4, 5)",3.3714285714285714
97,"range(5, 6)",2.185714285714286
97,"range(6, 7)",2.2285714285714286
97,"range(7, 8)",4.242857142857143
97,"range(8, 9)",3.542857142857143
97,"range(9, 10)",3.457142857142857
97,"range(10, 11)",3.585714285714286
97,"range(11, 12)",3.8285714285714287
97,"range(12, 13)",3.728571428571428
97,"range(13, 14)",0.6428571428571429
97,"range(14, 15)",0.4428571428571429
97,"range(15, 16)",1.3714285714285714
97,"range(16, 17)",1.657142857142857
97,"range(17, 18)",0.4142857142857142
97,"range(18, 19)",1.0714285714285714
97,"range(19, 20)",5.785714285714286
97,"range(20, 21)",4.328571428571428
97,"range(21, 22)",8.514285714285714
97,"range(22, 23)",12.757142857142856
97,"range(23, 24)",7.985714285714286
97,"range(24, 25)",7.671428571428572
97,"range(25, 26)",4.471428571428571
97,"range(26, 27)",6.014285714285714
97,"range(27, 28)",6.0
97,"range(28, 29)",3.814285714285714
97,"range(29, 30)",2.9857142857142853
97,"range(30, 31)",2.642857142857143
97,"range(31, 32)",1.3571428571428572
97,"range(32, 33)",0.3428571428571428
97,"range(33, 34)",2.8142857142857145
97,"range(34, 35)",0.3571428571428571
97,"range(35, 36)",0.3714285714285714
97,"range(36, 37)",0.3285714285714285
97,"range(37, 38)",1.9
97,"range(38, 39)",1.657142857142857
97,"range(39, 40)",1.2857142857142858
97,"range(40, 41)",1.2571428571428571
97,"range(41, 42)",3.128571428571429
97,"range(42, 43)",3.2142857142857144
97,"range(43, 44)",3.157142857142857
97,"range(44, 45)",2.9714285714285715
97,"range(45, 46)",1.5857142857142856
97,"range(46, 47)",2.8999999999999995
97,"range(47, 48)",2.942857142857143
97,"range(48, 49)",2.9
97,"range(49, 50)",3.1142857142857143
97,"range(50, 51)",4.1
97,"range(51, 52)",5.585714285714286
97,"range(52, 53)",5.671428571428572
97,"range(53, 54)",2.7285714285714286
97,"range(54, 55)",5.442857142857143
97,"range(55, 56)",4.357142857142857
97,"range(56, 57)",4.557142857142858
97,"range(57, 58)",3.3714285714285714
97,"range(58, 59)",1.5571428571428572
97,"range(59, 60)",3.7714285714285714
97,"range(60, 61)",3.8
98,"range(1, 2)",1.2
98,"range(2, 3)",0.01
98,"range(3, 4)",0.01
98,"range(4, 5)",0.01
98,"range(5, 6)",0.01
98,"range(6, 7)",0.01
98,"range(7, 8)",0.01
98,"range(8, 9)",0.01
98,"range(9, 10)",0.01
98,"range(10, 11)",0.01
98,"range(11, 12)",0.01
98,"range(12, 13)",0.01
98,"range(13, 14)",0.01
98,"range(14, 15)",0.01
98,"range(15, 16)",0.01
98,"range(16, 17)",0.01
98,"range(17, 18)",0.01
98,"range(18, 19)",0.01
98,"range(19, 20)",0.01
98,"range(20, 21)",0.01
98,"range(21, 22)",0.01
98,"range(22, 23)",0.01
98,"range(23, 24)",0.01
98,"range(24, 25)",0.01
98,"range(25, 26)",0.01
98,"range(26, 27)",0.01
98,"range(27, 28)",0.01
98,"range(28, 29)",0.01
98,"range(29, 30)",0.01
98,"range(30, 31)",0.01
98,"range(31, 32)",0.01
98,"range(32, 33)",0.01
98,"range(33, 34)",0.01
98,"range(34, 35)",0.01
98,"range(35, 36)",0.01
98,"range(36, 37)",0.01
98,"range(37, 38)",0.01
98,"range(38, 39)",0.01
98,"range(39, 40)",0.01
98,"range(40, 41)",0.01
98,"range(41, 42)",0.01
98,"range(42, 43)",0.01
98,"range(43, 44)",0.01
98,"range(44, 45)",0.01
98,"range(45, 46)",0.01
98,"range(46, 47)",0.01
98,"range(47, 48)",1.6142857142857143
98,"range(48, 49)",1.6142857142857143
98,"range(49, 50)",1.6142857142857143
98,"range(50, 51)",0.01
98,"range(51, 52)",0.01
98,"range(52, 53)",0.01
98,"range(53, 54)",0.01
98,"range(54, 55)",0.01
98,"range(55, 56)",0.01
98,"range(56, 57)",0.01
98,"range(57, 58)",0.01
98,"range(58, 59)",0.01
98,"range(59, 60)",0.01
98,"range(60, 61)",0.01
99,"range(1, 2)",1.8571428571428568
99,"range(2, 3)",1.8285714285714287
99,"range(3, 4)",1.8142857142857145
99,"range(4, 5)",0.7999999999999999
99,"range(5, 6)",0.7999999999999999
99,"range(6, 7)",0.4142857142857142
99,"range(7, 8)",0.4142857142857142
99,"range(8, 9)",0.4142857142857142
99,"range(9, 10)",0.4285714285714285
99,"range(10, 11)",0.4142857142857142
99,"range(11, 12)",0.4142857142857142
99,"range(12, 13)",0.3999999999999999
99,"range(13, 14)",0.3999999999999999
99,"range(14, 15)",0.3857142857142857
99,"range(15, 16)",0.01
99,"range(16, 17)",0.3428571428571428
99,"range(17, 18)",0.7714285714285715
99,"range(18, 19)",1.0857142857142856
99,"range(19, 20)",1.1285714285714286
99,"range(20, 21)",1.2857142857142858
99,"range(21, 22)",2.6
99,"range(22, 23)",2.4714285714285715
99,"range(23, 24)",3.3714285714285714
99,"range(24, 25)",3.457142857142857
99,"range(25, 26)",2.7142857142857144
99,"range(26, 27)",1.7571428571428571
99,"range(27, 28)",0.9571428571428572
99,"range(28, 29)",0.6571428571428571
99,"range(29, 30)",0.3571428571428571
99,"range(30, 31)",0.3428571428571428
99,"range(31, 32)",0.3571428571428571
99,"range(32, 33)",0.3714285714285714
99,"range(33, 34)",0.01
99,"range(34, 35)",0.01
99,"range(35, 36)",0.01
99,"range(36, 37)",0.01
99,"range(37, 38)",0.01
99,"range(38, 39)",0.01
99,"range(39, 40)",0.01
99,"range(40, 41)",0.01
99,"range(41, 42)",0.4285714285714285
99,"range(42, 43)",0.4285714285714285
99,"range(43, 44)",0.4285714285714285
99,"range(44, 45)",0.4285714285714285
99,"range(45, 46)",0.4428571428571429
99,"range(46, 47)",0.4285714285714285
99,"range(47, 48)",0.4428571428571429
99,"range(48, 49)",0.4142857142857142
99,"range(49, 50)",0.3857142857142857
99,"range(50, 51)",0.3857142857142857
99,"range(51, 52)",0.3428571428571428
99,"range(52, 53)",0.3428571428571428
99,"range(53, 54)",0.3571428571428571
99,"range(54, 55)",0.3571428571428571
99,"range(55, 56)",0.3428571428571428
99,"range(56, 57)",0.3428571428571428
99,"range(57, 58)",0.3428571428571428
99,"range(58, 59)",0.3428571428571428
99,"range(59, 60)",0.3571428571428571
99,"range(60, 61)",0.01
100,"range(1, 2)",0.5571428571428572
100,"range(2, 3)",0.4142857142857142
100,"range(3, 4)",0.1999999999999999
100,"range(4, 5)",0.2428571428571428
100,"range(5, 6)",0.3714285714285714
100,"range(6, 7)",0.2142857142857142
100,"range(7, 8)",0.3285714285714285
100,"range(8, 9)",0.3857142857142857
100,"range(9, 10)",0.1142857142857143
100,"range(10, 11)",0.4142857142857142
100,"range(11, 12)",0.01
100,"range(12, 13)",0.01
100,"range(13, 14)",0.01
100,"range(14, 15)",0.01
100,"range(15, 16)",0.01
100,"range(16, 17)",0.01
100,"range(17, 18)",0.01
100,"range(18, 19)",0.01
100,"range(19, 20)",0.01
100,"range(20, 21)",0.01
100,"range(21, 22)",0.01
100,"range(22, 23)",0.01
100,"range(23, 24)",0.01
100,"range(24, 25)",0.01
100,"range(25, 26)",0.01
100,"range(26, 27)",0.01
100,"range(27, 28)",0.01
100,"range(28, 29)",0.01
100,"range(29, 30)",0.01
100,"range(30, 31)",0.01
100,"range(31, 32)",0.01
100,"range(32, 33)",0.01
100,"range(33, 34)",0.01
100,"range(34, 35)",0.01
